40;8393
40;142110
40;129250
40;108660
40;150694
40;8996
40;2703
40;171925
40;93700
40;25888
40;26125
40;139634
40;26141
40;139419
40;63989
40;70175
40;30954
40;70295
40;6089
40;74148
40;60479
40;90868
40;112473
40;5775
40;2576
40;57044
40;2832
40;155970
40;7461
40;5627
40;5866
40;25926
40;138808
40;4163
40;165961
40;34800
40;87872
40;2480
40;59846
40;27347
40;51207
40;47092
40;6938
40;5201
40;71640
40;66234
40;133361
40;6431
40;8448
40;91304
40;91537
40;60030
40;39896
40;146048
40;83322
40;79494
40;93952
40;118252
40;136345
40;8775
40;66618
40;284
40;43883
40;26938
40;5115
40;142993
40;27903
40;5537
40;104097
40;132584
40;183461
40;69339
40;134230
40;99841
40;83182
40;132362
40;4549
40;129913
40;32444
40;115467
40;117334
40;6819
39;1522
39;65300
39;54958
39;1157
39;134158
39;49435
39;73614
39;64524
39;79832
39;772
39;112689
39;50354
39;65672
39;140383
39;95069
39;6068
39;136501
39;44511
39;723
39;34466
39;131017
39;165539
39;7928
39;6716
39;47907
39;7583
39;27050
39;165669
39;113868
39;102682
39;5129
39;774
39;7343
39;27765
39;1400
39;32686
39;180093
39;100515
39;136642
39;26675
39;84128
39;112245
39;6088
39;143547
39;6302
39;33193
39;161032
39;92804
39;86725
39;60147
39;78445
39;113771
39;95780
39;8686
39;79498
39;110678
39;78898
39;173467
39;156783
39;57964
39;6647
39;94661
39;127200
39;82360
39;7953
39;57946
39;90421
39;83457
39;32830
39;139620
39;92841
39;87909
39;116004
39;26204
39;56098
39;115130
39;105597
39;8788
39;175649
39;179417
39;8995
39;61567
39;104155
39;812
39;128912
39;7958
39;92768
39;148984
39;151951
39;5020
39;175293
39;66019
39;144426
39;84834
39;103203
39;94444
39;25785
39;6511
39;104406
39;136471
39;109995
39;77370
39;158974
39;42794
39;8729
39;27699
39;61473
39;27783
39;80454
39;141836
39;7295
39;39481
39;99964
39;140701
39;38086
39;92819
39;102469
39;111852
39;4883
39;45179
39;135953
39;63237
39;53498
39;133357
39;91707
39;2591
39;128093
39;42938
39;89983
39;8294
39;183437
39;98126
39;155966
39;142366
39;173203
39;82976
39;155595
39;135266
38;76143
38;102798
38;744
38;95771
38;530
38;92371
38;113066
38;25751
38;87413
38;162864
38;118922
38;104298
38;5892
38;107737
38;118248
38;141058
38;59435
38;4070
38;822
38;131474
38;173687
38;164226
38;855
38;27096
38;69704
38;6435
38;71650
38;6706
38;191997
38;86096
38;115309
38;43482
38;572
38;65665
38;46561
38;5492
38;69284
38;172889
38;26858
38;91762
38;166655
38;166958
38;48704
38;31647
38;175165
38;170891
38;89273
38;53373
38;97773
38;97308
38;4348
38;78268
38;5043
38;86721
38;7278
38;72726
38;88839
38;110337
38;90649
38;92448
38;81182
38;61018
38;101719
38;30742
38;148286
38;27702
38;26339
38;138416
38;160149
38;155830
38;69269
38;6456
38;47601
38;8384
38;56331
38;48268
38;6411
38;32928
38;131453
38;54049
38;170263
38;128846
38;5280
38;143647
38;8388
38;108212
38;92923
38;7332
38;145094
38;105217
38;151507
38;71999
38;121115
38;8858
38;76132
38;49299
38;1577
38;5910
38;160674
38;135848
38;7992
38;118952
38;81424
38;162344
38;99367
38;59290
38;119948
38;67929
38;130784
38;98795
38;93172
38;168174
38;95973
38;164606
38;108280
38;179287
38;27668
38;63273
38;72018
38;52551
38;58520
38;60198
38;167842
37;7880
37;96853
37;27760
37;86973
37;25913
37;51917
37;152067
37;149552
37;86750
37;175397
37;52583
37;168426
37;2680
37;139084
37;34548
37;25944
37;116941
37;61108
37;125537
37;105630
37;134083
37;134182
37;165831
37;120805
37;4076
37;151765
37;59945
37;163094
37;2603
37;53370
37;8402
37;158962
37;171023
37;109953
37;141926
37;46848
37;129773
37;156781
37;146279
37;181601
37;54505
37;25822
37;53375
37;8829
37;31549
37;44392
37;105028
37;8124
37;182723
37;61931
37;118260
37;78606
37;32593
37;27166
37;100062
37;140511
37;69469
37;31932
37;92154
37;30723
37;86066
37;26982
37;139205
37;132344
37;6605
37;7393
37;88566
37;57776
37;163020
37;5130
37;135693
37;139608
37;32902
37;76051
37;6570
37;27147
37;71322
37;120311
37;3023
37;167426
37;693
37;82978
37;1714
37;160301
37;5407
37;68153
37;142843
37;26072
37;72360
37;179925
37;143440
37;8397
37;6555
37;108143
37;81736
37;25950
37;8878
37;121483
37;27841
37;144618
37;174859
37;152866
37;55856
37;115705
37;5534
37;187815
37;55050
37;7403
37;1553
37;6742
37;66506
37;162160
37;79663
37;114723
37;171751
37;80374
37;108571
37;46331
37;81276
37;32602
37;134
37;96471
37;4421
37;78278
36;30970
36;114497
36;70659
36;37277
36;3601
36;95754
36;44777
36;83361
36;27587
36;8887
36;78579
36;135829
36;32501
36;148727
36;5708
36;66337
36;106334
36;44427
36;61862
36;65235
36;136353
36;164163
36;104323
36;183497
36;95026
36;74683
36;27734
36;68548
36;25931
36;115008
36;67140
36;174487
36;26185
36;5790
36;142374
36;5031
36;3314
36;139195
36;167838
36;135145
36;7411
36;71268
36;164735
36;116155
36;8992
36;58309
36;81305
36;8990
36;69803
36;33245
36;149590
36;69075
36;88678
36;32375
36;5411
36;40828
36;27719
36;3280
36;105943
36;27217
36;110366
36;7264
36;111587
36;136800
36;27131
36;74456
36;26622
36;96897
36;47196
36;112381
36;6739
36;87314
36;118972
36;88194
36;8744
36;172825
36;79166
36;26582
36;40833
36;5393
36;4461
36;3866
36;26080
36;96569
36;34386
36;58185
36;110350
36;186263
36;185569
36;1110
36;162348
36;140339
36;591
36;144050
36;27497
36;1558
36;135274
36;396
36;101891
36;5253
36;78585
36;30896
36;95034
36;119563
36;73499
36;185385
36;8139
36;93473
36;26253
36;173429
36;100165
36;106473
36;60981
36;2592
36;164260
36;3995
36;7521
36;5430
36;87287
36;93803
36;8736
36;116493
36;74621
36;158003
36;132458
36;106443
36;48833
36;6546
36;149723
36;90662
36;95796
36;50533
36;46098
36;157847
36;65357
35;81312
35;141038
35;6108
35;59795
35;77893
35;112488
35;42546
35;86536
35;110070
35;172583
35;70188
35;132442
35;118103
35;146050
35;133731
35;90243
35;3346
35;148980
35;53046
35;169902
35;96941
35;26323
35;127226
35;151313
35;61011
35;120869
35;51773
35;53183
35;74738
35;190401
35;99871
35;151693
35;55487
35;79477
35;60885
35;768
35;36553
35;57843
35;132492
35;135248
35;107334
35;107304
35;52845
35;153794
35;59602
35;67748
35;164655
35;145142
35;126420
35;117121
35;1467
35;179901
35;39402
35;5545
35;135601
35;100196
35;136590
35;47538
35;2220
35;34189
35;135831
35;132358
35;181267
35;4460
35;86715
35;33148
35;121370
35;8954
35;116453
35;94735
35;125874
35;142184
35;190939
35;1118
35;106222
35;87790
35;52104
35;132472
35;66059
35;163504
35;126929
35;73981
35;6421
35;32013
35;90353
35;106850
35;140747
35;51
35;99839
35;78011
35;26308
35;6262
35;133710
35;118710
35;109889
35;137278
35;66140
35;176919
35;113186
35;26689
35;107555
35;2270
35;70864
35;49953
35;183087
35;82035
35;26357
35;102009
35;60825
35;9003
35;6845
35;62198
35;33933
35;92096
35;27350
35;53443
35;100034
35;171689
35;8926
35;109295
35;157959
35;93782
35;98587
35;6894
35;32497
35;141874
35;170815
35;93061
35;8136
35;132991
35;126072
35;61934
35;116857
35;3380
35;133169
35;6191
35;167038
35;165897
35;141060
35;168408
35;105911
35;54783
35;70186
35;90413
35;144540
35;167470
35;136339
35;185481
35;174407
35;149670
35;190949
35;8843
35;84532
35;8597
35;5441
35;138798
35;39941
35;4171
35;103259
35;33110
35;93008
34;189819
34;8716
34;6866
34;5030
34;26070
34;169958
34;119964
34;161062
34;98085
34;8500
34;58649
34;71560
34;148058
34;27344
34;65400
34;26809
34;137108
34;8255
34;71170
34;174681
34;57432
34;109897
34;167488
34;86960
34;3891
34;101243
34;7989
34;66339
34;110746
34;141395
34;8721
34;132074
34;53154
34;136343
34;55684
34;159427
34;770
34;7994
34;106471
34;136530
34;169792
34;44155
34;182679
34;33988
34;33021
34;64999
34;68868
34;26869
34;99349
34;170943
34;122948
34;169814
34;146006
34;6472
34;7231
34;146668
34;40755
34;63788
34;102278
34;99859
34;26737
34;86876
34;79311
34;71116
34;141840
34;142867
34;42208
34;5982
34;32049
34;55223
34;86677
34;5997
34;91826
34;173137
34;161240
34;5032
34;1386
34;91461
34;53582
34;170601
34;117065
34;106109
34;81355
34;70887
34;8820
34;172743
34;47619
34;7180
34;4377
34;147188
34;8424
34;158428
34;62925
34;400
34;112293
34;53379
34;3651
34;135695
34;104386
34;86624
34;43267
34;25964
34;130462
34;34397
34;164546
34;142228
34;128842
34;92352
34;45550
34;144656
34;152545
34;178323
34;80111
34;136515
34;115203
34;145384
34;82906
34;114248
34;168352
34;67949
34;116207
34;26569
34;3748
34;165085
34;170393
34;162604
34;179977
34;59753
34;88131
34;43014
34;61035
34;163585
34;171013
34;77829
34;5487
34;113022
34;103798
34;170973
34;26096
34;5906
34;165349
34;894
34;71069
34;1309
34;118300
34;102854
34;34057
34;67098
34;135512
34;25765
34;127194
34;34238
34;136451
34;176943
34;132594
33;95151
33;26544
33;2821
33;7120
33;31447
33;69714
33;166777
33;168348
33;79578
33;184865
33;135623
33;164373
33;8654
33;80836
33;136926
33;7290
33;183843
33;112640
33;144636
33;102533
33;2684
33;27302
33;97455
33;143410
33;625
33;47239
33;54406
33;106624
33;27539
33;3293
33;142212
33;72109
33;117310
33;70742
33;76244
33;85334
33;105128
33;777
33;189241
33;102604
33;39394
33;133729
33;5724
33;123159
33;115943
33;123589
33;26873
33;108575
33;6914
33;42584
33;41736
33;170913
33;116261
33;78903
33;39818
33;128908
33;97002
33;136624
33;133753
33;131480
33;73820
33;65845
33;107684
33;107081
33;4948
33;7423
33;167682
33;62662
33;8544
33;117464
33;133125
33;94122
33;103493
33;71199
33;890
33;7187
33;180037
33;72852
33;46034
33;104356
33;93574
33;36511
33;114721
33;132561
33;116943
33;103525
33;146423
33;32674
33;1716
33;156125
33;83760
33;144532
33;114035
33;170781
33;55178
33;78612
33;166042
33;87433
33;26542
33;6861
33;43762
33;8789
33;54241
33;90424
33;118854
33;53967
33;121159
33;61013
33;147232
33;1709
33;5273
33;34624
33;32483
33;127120
33;60524
33;139713
33;78295
33;73914
33;163909
33;105837
33;8734
33;158310
33;132130
33;98022
33;43011
33;144064
33;67812
33;136249
33;4358
33;87166
33;8685
33;97059
33;139114
33;25819
33;26757
33;54491
33;84236
33;164264
33;26418
33;58084
33;106138
33;92262
33;75423
33;33743
33;71178
33;25998
33;5634
33;71141
33;93797
33;165441
33;26387
33;121202
33;37957
33;166572
33;160201
33;114426
33;96002
33;85190
33;181075
33;33847
33;172879
33;144784
33;113674
33;176349
33;58933
33;128914
33;107563
33;94649
33;115240
33;159970
33;172667
32;31983
32;64519
32;124861
32;3352
32;110871
32;4859
32;8845
32;6145
32;58422
32;141538
32;33008
32;60625
32;79994
32;127311
32;132068
32;175143
32;109416
32;140291
32;121137
32;71182
32;57692
32;79254
32;26333
32;95145
32;121143
32;98381
32;33255
32;78276
32;117136
32;116845
32;7398
32;69911
32;187109
32;26481
32;66092
32;62054
32;99875
32;107630
32;33898
32;82581
32;26998
32;78856
32;5520
32;132381
32;104321
32;6655
32;79528
32;63836
32;108401
32;174711
32;111783
32;77146
32;160209
32;147726
32;166562
32;139116
32;71817
32;103521
32;191113
32;104998
32;70656
32;4647
32;182853
32;111287
32;43608
32;5744
32;76056
32;175693
32;128991
32;6532
32;135166
32;74506
32;115945
32;5748
32;124575
32;73641
32;96347
32;125661
32;107541
32;116002
32;122288
32;6015
32;91952
32;100046
32;60469
32;6443
32;79807
32;151199
32;118572
32;31389
32;158070
32;162660
32;83193
32;6402
32;93404
32;8068
32;8792
32;105778
32;27764
32;8671
32;100906
32;176219
32;42935
32;104072
32;135278
32;103661
32;8728
32;110748
32;127216
32;113582
32;68597
32;97959
32;106503
32;5776
32;114013
32;8635
32;179005
32;127182
32;166020
32;85177
32;100426
32;186947
32;8070
32;108134
32;85305
32;106883
32;26316
32;127156
32;97697
32;49050
32;101170
32;109728
32;134095
32;27805
32;101218
32;87181
32;8856
32;7282
32;81637
32;46765
32;31636
32;5229
32;151717
32;79507
32;181357
32;5719
32;98485
32;163911
32;146878
32;6912
32;91048
32;7582
32;8403
32;72958
32;46862
32;134861
32;32347
32;111486
32;134117
32;141139
32;133151
32;101969
32;169828
32;26107
32;77682
32;80646
32;6908
32;64577
32;27469
31;6336
31;99861
31;46108
31;129818
31;104829
31;92740
31;78157
31;97858
31;80097
31;92374
31;59816
31;32518
31;88299
31;179275
31;81080
31;95300
31;54455
31;168278
31;188625
31;87469
31;6028
31;128854
31;151573
31;167800
31;7446
31;167792
31;71189
31;142113
31;82722
31;5828
31;50477
31;80124
31;45200
31;149658
31;147262
31;31900
31;56626
31;100060
31;104319
31;98109
31;164598
31;27108
31;70824
31;155285
31;132656
31;2698
31;97709
31;79430
31;8009
31;26104
31;93418
31;27743
31;83184
31;122894
31;160010
31;26095
31;72334
31;67983
31;130442
31;63069
31;96306
31;170937
31;108246
31;38867
31;111726
31;69211
31;8901
31;151597
31;104093
31;95461
31;164921
31;5861
31;6877
31;8688
31;675
31;69187
31;7621
31;5851
31;163547
31;134621
31;64338
31;78009
31;167744
31;142210
31;72995
31;104947
31;96066
31;5052
31;55440
31;137296
31;3229
31;5511
31;155748
31;44719
31;143031
31;64750
31;78913
31;169488
31;6080
31;172877
31;117446
31;160646
31;175431
31;110169
31;186311
31;27276
31;68513
31;142574
31;1765
31;179411
31;114550
31;82066
31;53226
31;106727
31;6853
31;144382
31;96007
31;40738
31;98629
31;89449
31;164268
31;129401
31;93764
31;8777
31;67624
31;60014
31;116853
31;45194
31;83535
31;75990
31;2955
31;127294
31;133873
31;142020
31;5894
31;155056
31;76117
31;83096
31;109788
31;56561
31;30767
31;26574
31;96629
31;32737
31;115180
31;86408
31;158846
31;109321
31;55112
31;61264
31;125966
31;103386
31;87164
31;77208
31;74150
31;78142
31;127112
31;9017
31;50892
31;4346
31;815
31;49035
31;26941
31;96762
31;69421
31;50970
31;191483
31;121109
31;185031
31;1424
31;128981
31;87499
30;176073
30;168172
30;163118
30;156777
30;31290
30;27480
30;164699
30;146670
30;167174
30;106300
30;5920
30;95937
30;121413
30;93193
30;130444
30;143353
30;45068
30;174645
30;32625
30;5562
30;185571
30;8997
30;171501
30;38849
30;141928
30;143377
30;94803
30;738
30;61206
30;134378
30;25874
30;91866
30;91056
30;179173
30;138944
30;77907
30;116215
30;178509
30;26950
30;51559
30;54349
30;8480
30;56931
30;52189
30;171113
30;170489
30;140809
30;172789
30;40494
30;102920
30;25808
30;121330
30;27787
30;145915
30;34608
30;133145
30;117555
30;59960
30;179785
30;178355
30;86541
30;152123
30;85129
30;38036
30;165635
30;44674
30;41688
30;165179
30;75947
30;147212
30;676
30;7952
30;105195
30;154268
30;6098
30;114001
30;7214
30;112288
30;173499
30;96197
30;129788
30;120110
30;5870
30;69974
30;91288
30;95298
30;135991
30;107042
30;27506
30;162210
30;139124
30;109684
30;97390
30;96849
30;164280
30;94289
30;177241
30;61470
30;59053
30;68674
30;105813
30;48093
30;147911
30;6369
30;72628
30;54248
30;183323
30;8069
30;135599
30;102356
30;87040
30;69280
30;8293
30;165413
30;142426
30;93821
30;171727
30;165407
30;32285
30;8252
30;152228
30;3589
30;121314
30;163951
30;3656
30;34016
30;65091
30;67869
30;91935
30;134101
30;112085
30;32917
30;40425
30;51894
30;95021
30;48389
30;136331
30;79523
30;88192
30;141690
30;140115
30;33316
30;1528
30;187309
30;71472
30;63119
30;86576
30;136636
30;129951
30;8819
30;69448
30;86286
30;48817
30;26505
30;6843
30;3288
30;165823
30;59159
30;120934
30;134107
30;120795
30;6046
30;166544
30;105811
30;2604
30;69356
30;132989
30;185171
30;79469
30;148685
30;26205
30;175657
30;168738
30;4449
30;112412
30;60286
30;100304
30;50774
30;37976
30;4004
30;183507
30;155062
30;5674
30;113035
30;6310
30;3187
30;69509
30;71180
30;33755
30;142969
30;131660
30;56372
30;33901
30;86137
30;39516
30;163965
30;151515
30;96608
30;102086
30;119454
30;148634
30;59938
30;136347
30;25869
30;77412
30;54284
30;134180
30;25994
30;8420
30;49085
30;25991
30;180263
30;2838
30;878
30;584
30;33998
29;91784
29;74820
29;63645
29;136030
29;1139
29;76862
29;60702
29;73064
29;163022
29;31047
29;96952
29;150324
29;134332
29;107426
29;167762
29;97895
29;6737
29;96945
29;38164
29;168846
29;53752
29;8962
29;8895
29;175187
29;75404
29;142534
29;79505
29;6956
29;58595
29;104576
29;136622
29;176887
29;71792
29;101672
29;81138
29;116742
29;727
29;758
29;104975
29;6836
29;27862
29;98036
29;68259
29;32329
29;42312
29;144714
29;47049
29;96239
29;145146
29;133147
29;117344
29;71442
29;103050
29;7269
29;5144
29;67420
29;173823
29;147260
29;83912
29;27740
29;133165
29;97175
29;106852
29;6846
29;25878
29;117442
29;100138
29;166755
29;8705
29;62063
29;152025
29;58881
29;36152
29;48863
29;107024
29;122282
29;108864
29;155810
29;100620
29;25859
29;125545
29;35082
29;26854
29;75370
29;172807
29;39410
29;170591
29;118570
29;158414
29;91054
29;155076
29;134587
29;91540
29;69953
29;8703
29;166369
29;81362
29;76747
29;43289
29;69761
29;8952
29;629
29;115909
29;136495
29;44856
29;82850
29;168126
29;183155
29;83300
29;91987
29;97662
29;123565
29;1742
29;106559
29;103825
29;134575
29;71201
29;27334
29;174933
29;5089
29;127305
29;80505
29;27548
29;163006
29;168862
29;5922
29;141393
29;81059
29;95690
29;170213
29;99906
29;6353
29;175831
29;162608
29;164639
29;4379
29;26327
29;147441
29;136333
29;109351
29;101880
29;106111
29;87264
29;122308
29;32151
29;70682
29;82015
29;122335
29;104390
29;81669
29;185869
29;52378
29;158530
29;5671
29;124131
29;8659
29;71147
29;103057
29;154890
29;46258
29;143472
29;57991
29;145514
29;90264
29;975
29;6556
29;107625
29;7772
29;58007
29;73170
29;77944
29;115065
29;174035
29;47719
29;78308
29;7813
29;136351
29;88889
29;126775
29;115109
29;140349
29;70968
29;166285
29;25965
29;5514
29;3236
29;1710
29;32741
29;119224
29;142538
29;166615
29;128478
29;60707
29;39416
29;5133
29;168586
28;176351
28;159177
28;68392
28;158270
28;48530
28;27657
28;8857
28;161958
28;99873
28;96266
28;84230
28;126393
28;171497
28;107368
28;27140
28;107559
28;108090
28;3485
28;133347
28;87647
28;72949
28;185169
28;54986
28;93572
28;3228
28;112929
28;27603
28;116034
28;69483
28;82322
28;48049
28;136497
28;121241
28;26954
28;99638
28;136475
28;39931
28;26520
28;112193
28;146674
28;26720
28;109313
28;2957
28;125918
28;4315
28;145080
28;126919
28;68976
28;4202
28;122300
28;56691
28;156773
28;126733
28;136894
28;42602
28;26432
28;151703
28;6043
28;2224
28;53282
28;98246
28;86300
28;74480
28;182557
28;150342
28;77326
28;59131
28;30856
28;172699
28;175603
28;56614
28;6103
28;99695
28;133689
28;99041
28;72102
28;75818
28;97715
28;26068
28;167698
28;109697
28;170289
28;69917
28;84444
28;183695
28;25879
28;5661
28;115669
28;173735
28;139584
28;169654
28;112506
28;86866
28;51185
28;121453
28;5704
28;97694
28;145489
28;183597
28;113534
28;77721
28;163717
28;127974
28;60179
28;116275
28;144580
28;672
28;107723
28;93496
28;106927
28;181115
28;106094
28;4058
28;53066
28;160317
28;171603
28;186955
28;82337
28;26411
28;84857
28;99373
28;134659
28;80779
28;1443
28;153931
28;88114
28;93865
28;2954
28;5860
28;116465
28;26498
28;52572
28;6931
28;109330
28;48957
28;34353
28;113889
28;60641
28;25986
28;81698
28;78827
28;6919
28;71285
28;1578
28;139640
28;47482
28;1308
28;3009
28;1319
28;33567
28;83588
28;7337
28;32966
28;7413
28;139553
28;105999
28;89720
28;25903
28;6733
28;79916
28;134348
28;7113
28;5766
28;166245
28;3455
28;163092
28;158412
28;129437
28;71203
28;95506
28;5535
28;69771
28;167334
28;106243
28;129078
28;31869
28;163464
28;88270
28;8812
28;104423
28;37462
28;26643
28;104392
28;3887
28;26559
28;5371
28;6972
28;52865
28;66813
28;142975
28;174017
28;145491
28;643
28;69358
28;43971
28;27616
28;112495
27;146018
27;56022
27;183077
27;49668
27;26490
27;155715
27;130050
27;135268
27;57690
27;96419
27;134234
27;135597
27;119629
27;51209
27;120944
27;100442
27;136698
27;171443
27;88991
27;33150
27;171757
27;101273
27;51182
27;175665
27;166765
27;175755
27;115708
27;133141
27;116489
27;64660
27;121023
27;161686
27;85307
27;25778
27;89139
27;142799
27;105130
27;7768
27;115703
27;146904
27;186983
27;135979
27;104728
27;26703
27;187495
27;3231
27;129229
27;130644
27;92606
27;140237
27;45899
27;87302
27;50541
27;8055
27;96009
27;111589
27;2343
27;133583
27;131457
27;5948
27;176753
27;5716
27;156547
27;138952
27;27172
27;9015
27;98116
27;106739
27;5554
27;87100
27;94439
27;2895
27;49291
27;117682
27;98552
27;147927
27;84884
27;32250
27;135508
27;55389
27;89164
27;129845
27;89203
27;35828
27;60213
27;26013
27;38376
27;163510
27;5252
27;54519
27;8715
27;109370
27;31045
27;111931
27;7645
27;69103
27;8756
27;109455
27;106910
27;31672
27;93946
27;32811
27;168668
27;102263
27;96909
27;6137
27;95137
27;165395
27;37846
27;110380
27;55369
27;40478
27;184797
27;118392
27;144134
27;94900
27;104669
27;32415
27;50059
27;118117
27;96512
27;81145
27;142364
27;34231
27;87721
27;70229
27;136686
27;80891
27;47180
27;108445
27;128540
27;180435
27;73494
27;173283
27;58059
27;91302
27;99487
27;37257
27;97051
27;27087
27;33401
27;74733
27;73822
27;83004
27;26146
27;144352
27;135877
27;161334
27;147194
27;152085
27;109563
27;121117
27;70595
27;6292
27;139056
27;170407
27;80487
27;83266
27;104215
27;141834
27;31195
27;8735
27;167856
27;30994
27;86277
27;134777
27;172799
27;26211
27;100017
27;56693
27;70958
27;116213
27;136938
27;136596
27;58434
27;115075
27;102856
27;100238
27;27769
27;7329
27;130522
27;116171
27;158316
27;132590
27;39731
27;27455
27;69489
27;118198
27;113521
27;144782
27;108811
27;3348
27;26321
27;179053
27;111762
27;157387
27;5865
27;99669
27;100401
27;174141
27;55713
27;55298
27;8625
27;6930
27;143458
27;179055
27;98065
27;68919
27;66652
27;7565
27;140367
27;3778
27;86572
26;78272
26;34488
26;34450
26;25948
26;173255
26;30977
26;46929
26;94022
26;106561
26;150268
26;26167
26;32515
26;187023
26;1510
26;71029
26;49979
26;71433
26;64368
26;52913
26;30981
26;57276
26;34505
26;97423
26;157569
26;8141
26;110330
26;70828
26;92533
26;132979
26;60688
26;112519
26;191441
26;6891
26;162576
26;123107
26;32074
26;3336
26;7887
26;102396
26;127138
26;186953
26;5281
26;88764
26;101756
26;171541
26;106421
26;84523
26;72552
26;141942
26;27742
26;111817
26;116831
26;126405
26;58740
26;167964
26;73858
26;3458
26;92461
26;126927
26;105620
26;81660
26;129030
26;70661
26;826
26;173817
26;80141
26;143033
26;41714
26;140146
26;182615
26;163496
26;144182
26;26213
26;72850
26;1697
26;159000
26;88051
26;112866
26;119182
26;81704
26;167858
26;72764
26;105863
26;95615
26;166802
26;33191
26;80763
26;145493
26;99843
26;61253
26;120412
26;139775
26;87911
26;84738
26;45259
26;6026
26;79723
26;27639
26;171729
26;101710
26;179329
26;3407
26;4150
26;95147
26;166235
26;26538
26;54176
26;162460
26;183911
26;61269
26;97868
26;44763
26;26756
26;91250
26;171903
26;7100
26;59376
26;165883
26;81499
26;181751
26;123180
26;174829
26;165643
26;576
26;107477
26;8682
26;5154
26;129399
26;75345
26;8613
26;132547
26;99045
26;133155
26;80808
26;100511
26;121194
26;100058
26;42559
26;112226
26;87992
26;160726
26;41094
26;26459
26;114958
26;183661
26;106879
26;32864
26;107677
26;50253
26;25976
26;74306
26;825
26;32788
26;90237
26;80324
26;163979
26;31337
26;31610
26;76171
26;5793
26;27074
26;169294
26;6246
26;171191
26;143035
26;56995
26;1819
26;140709
26;139517
26;52891
26;152171
26;141820
26;33251
26;27268
26;105011
26;172409
26;86405
26;153788
26;135528
26;36436
26;6916
26;52561
26;48123
26;46915
26;139086
26;129490
26;85360
26;3291
26;36541
26;183419
26;174489
26;26856
26;60546
26;78420
26;161920
26;179451
26;116289
26;164019
25;133153
25;175295
25;76312
25;98290
25;79207
25;110281
25;96098
25;69626
25;117885
25;123192
25;1787
25;6142
25;150278
25;171519
25;4172
25;103221
25;102677
25;160187
25;167870
25;79203
25;69971
25;47615
25;107780
25;53548
25;53873
25;121184
25;103030
25;157835
25;133163
25;32141
25;55226
25;168884
25;144348
25;60189
25;121781
25;51486
25;109463
25;59527
25;80217
25;46367
25;127154
25;133653
25;109379
25;131478
25;69666
25;121133
25;98052
25;152198
25;136722
25;6907
25;78111
25;73678
25;5082
25;105269
25;4258
25;104920
25;113080
25;2489
25;40457
25;134515
25;69361
25;121113
25;101413
25;8652
25;130374
25;33443
25;109282
25;8653
25;70507
25;45508
25;173619
25;183641
25;75374
25;27016
25;109556
25;169912
25;33424
25;170481
25;85538
25;4145
25;110216
25;26468
25;32799
25;74647
25;73772
25;3907
25;79545
25;171581
25;26806
25;106302
25;27306
25;46201
25;31487
25;183457
25;143531
25;44161
25;73523
25;47740
25;185313
25;2584
25;77688
25;52938
25;142204
25;95491
25;78290
25;27292
25;78838
25;37375
25;169288
25;71014
25;46231
25;41058
25;25987
25;36752
25;67464
25;155362
25;8398
25;124273
25;176173
25;4760
25;44663
25;106648
25;102127
25;96181
25;86604
25;7397
25;140773
25;102390
25;121103
25;136784
25;6150
25;3131
25;179821
25;99124
25;7138
25;132906
25;84366
25;171869
25;40964
25;131176
25;85626
25;113190
25;79794
25;33261
25;141418
25;45303
25;150270
25;36392
25;185977
25;4747
25;99320
25;31494
25;190945
25;32620
25;6632
25;141956
25;75803
25;31960
25;151309
25;133135
25;99937
25;119222
25;179779
25;134236
25;128608
25;134517
25;154474
25;139108
25;133143
25;1842
25;114563
25;43710
25;26514
25;47860
25;177119
25;71664
25;48198
25;120835
25;109963
25;92702
25;151927
25;77449
25;44724
25;108216
25;5807
25;47571
25;104903
25;108153
25;8586
25;101599
25;166974
25;50949
25;2319
25;84120
25;27298
25;84246
25;143713
25;59705
25;117370
25;115921
25;135765
25;147240
25;45691
25;96054
25;114838
25;108447
25;37653
25;127184
25;48239
25;47484
25;156785
25;30854
25;5837
25;108506
25;170835
25;164228
25;84799
25;133159
25;136483
25;100444
25;111757
24;91937
24;97186
24;110433
24;47935
24;80315
24;66289
24;43007
24;103269
24;141428
24;26470
24;140491
24;136441
24;122880
24;79222
24;191687
24;82980
24;172795
24;26309
24;32109
24;116957
24;88640
24;132360
24;86083
24;3151
24;84173
24;89881
24;26079
24;101597
24;63310
24;132971
24;4910
24;172633
24;77881
24;27891
24;132136
24;175783
24;82641
24;115685
24;183055
24;85542
24;67070
24;107159
24;107745
24;102299
24;70121
24;6097
24;63793
24;99602
24;163587
24;109315
24;179941
24;96296
24;3059
24;132626
24;74657
24;37837
24;142911
24;2213
24;131180
24;94494
24;68884
24;112434
24;52237
24;62972
24;100538
24;49644
24;159771
24;171467
24;79228
24;128918
24;42548
24;178085
24;172511
24;134334
24;93467
24;31847
24;120574
24;133149
24;42152
24;26110
24;34306
24;93014
24;8648
24;104552
24;114933
24;70130
24;142929
24;173355
24;96486
24;101964
24;156956
24;2909
24;4134
24;77736
24;8203
24;607
24;5576
24;168430
24;72735
24;85392
24;134093
24;136369
24;62390
24;3517
24;43967
24;5166
24;104384
24;57970
24;78519
24;60590
24;109991
24;186305
24;8267
24;72751
24;4059
24;72670
24;52709
24;132616
24;96252
24;132977
24;27304
24;27485
24;33844
24;76137
24;107000
24;27909
24;105364
24;73590
24;116505
24;167770
24;57418
24;127309
24;684
24;91957
24;76816
24;182341
